Country Name;Country Code;Indicator Name;Indicator Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Miembros OCDE;OED;Área selvática (% del área de tierra);AG.LND.FRST.ZS;32.27557072;32.28086299;32.35700563;32.37634848;32.38224533;32.38814219;32.39413155;32.40011182;32.40602818;32.41195368;32.40545668;32.42072988;32.43529084;32.4499793;32.46527996;32.48043452;32.49604673;32.51100029;32.53978885;32.55402383;32.56775183;32.60280065;32.6372579;32.6708347;32.70504367;32.74036925;32.75607696;32.7499715;32.75211638;32.75529446;32.75979095;32.92719796;32.94719456
Omán;OMN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.009693053;0.00904685;0.008723748;0.008400646;0.008077544;0.008077544;0.007862036;0.007790307
Otros Estados pequeos;OSS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;20.77416859;20.82929864;25.80112209;25.85981308;26.60094093;26.66117727;26.7214136;26.78164994;26.84188627;26.90212261;26.96235895;27.03409259;27.10582624;27.17652629;27.42273834;27.49387625;28.93409481;29.07485313;29.21560121;29.35740752;29.49899909;29.57008176;29.6378342;29.58958685;29.65728809;29.72434222;29.72756044;29.8765275;29.81980152;29.82604154;29.83213821;29.83810154;29.84687183
Pakistán;PAK;Área selvática (% del área de tierra);AG.LND.FRST.ZS;6.468957555;6.407270911;6.345584267;6.283897623;6.22221098;6.160524336;6.098837692;6.037151048;5.975464404;5.91377776;5.852091117;5.797928342;5.743765567;5.689602792;5.635440017;5.581277242;5.527114467;5.472951692;5.418788917;5.364626142;5.310463367;5.268659195;5.226855023;5.185050851;5.143246679;5.101442507;5.017953508;4.99418846;4.940561436;4.886934413;4.833307389;4.779680365;4.726053342
Panamá;PAN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;61.97740113;61.7550982;61.53279526;61.31049233;61.0881894;60.86588647;60.64358354;60.4212806;60.19897767;59.97667474;59.75437181;59.60082055;59.4472693;59.29371805;59.1401668;58.98661555;58.8330643;58.67951305;58.5259618;58.37241055;58.2188593;58.06529459;57.91172989;57.75816519;57.77558014;57.62155963;57.46762008;57.3135456;57.11337288;56.95942303;56.80560798;56.65170262;56.49785791
Perú;PER;Área selvática (% del área de tierra);AG.LND.FRST.ZS;59.72542188;59.63552266;59.54562344;59.45572422;59.365825;59.27592578;59.18602656;59.09612734;59.00622813;58.91632891;58.82642969;58.72892734;58.631425;58.53392266;58.43642031;58.33891797;58.24141563;58.14391328;58.04641094;57.94890859;57.85140625;57.71777031;57.58413438;57.45049844;57.3168625;57.18322656;57.03928125;56.90217188;56.77815625;56.643125;56.50810156;56.37307289;56.23804773
Filipinas;PHL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;26.08850656;25.93102928;25.773552;25.61607472;25.45859744;25.30112017;25.14364289;24.98616561;24.82868833;24.67121105;24.51373378;24.35625985;24.19878593;24.041312;23.88383808;23.72636415;23.56889023;23.41141631;23.25394238;23.09646846;22.93899453;23.0559949;23.17299527;23.28999564;23.40699601;23.52399638;23.64101016;23.75802395;23.87500419;23.99201798;24.10903176;24.22604554;24.34305933
Palau;PLW;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;83.24565217;83.55652174;83.8673913;84.17826087;84.48913043;84.8;85.11086957;85.42173913;85.7326087;86.04347826;86.25652174;86.46956522;86.6826087;86.89565217;87.10869565;87.32173913;87.53478261;87.74782609;87.96086957;88.17391304;88.36086957;88.54782609;88.73478261;88.92173913;89.10869565;89.30434783;89.47826087;89.67391304;89.84782609;90.02173913;90.19565217;90.36956522
Papua Nueva Guinea;PNG;Área selvática (% del área de tierra);AG.LND.FRST.ZS;80.37733516;80.35045842;80.32358168;80.29670516;80.26982842;80.24295168;80.21607517;80.18919843;80.16232169;80.13544495;80.10856843;80.08668948;80.06481054;80.04293159;80.02105264;79.9991737;79.97729475;79.9554158;79.93353685;79.91165791;79.88977896;79.82156163;79.7533443;79.68512719;79.61690986;79.54869253;79.47241973;79.39837919;79.32433865;79.25029811;79.17625756;79.10221702;79.02817648
Polonia;POL;Área selvática (% del área de tierra);AG.LND.FRST.ZS;28.9986614;29.05644977;29.11423814;29.17202651;29.22981488;29.28760325;29.34539162;29.40317999;29.46096836;29.51875673;29.5765451;29.66469686;29.75284861;29.84587252;29.92524402;30.01338426;30.10250718;30.1906503;30.28077049;30.37090244;30.45905707;30.52346276;30.58389393;30.64432906;30.70577093;30.76521114;30.81420033;30.85339168;30.89460104;30.93985822;30.9770359;31.01927475;31.05949231
previa al dividendo demográfico;PRE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.16087055;33.01177471;32.86267887;32.59197692;32.44354989;32.29512285;32.14669581;31.99826877;31.84984174;31.7014147;31.55298766;31.39329229;31.23359691;31.07390153;30.87952263;30.71993278;30.56045349;30.4008887;30.24133068;30.08694685;29.9262185;29.73626887;27.23376228;27.05931848;26.8845972;26.70978931;26.52740014;26.34909819;26.17262457;25.99114232;25.81166597;25.6308376;25.4508767
Puerto Rico;PRI;Área selvática (% del área de tierra);AG.LND.FRST.ZS;36.11386697;37.34069899;38.567531;39.79436302;41.02119504;42.24802706;43.47485908;44.70169109;45.92852311;47.15535513;48.38218715;49.08455468;49.78692221;50.48928974;51.19165727;51.8940248;52.59639233;53.29875986;54.0011274;54.70349493;55.40586246;55.46065389;55.51544532;55.57023675;55.62502818;55.67981962;55.73506201;55.7903044;55.84554679;55.90078918;55.95603157;56.01127396;56.06651635
Corea; República Popular Democrática de;PRK;Área selvática (% del área de tierra);;57.40411926;57.02430031;56.64448136;56.2646624;55.88484345;55.5050245;55.12520555;54.7453866;54.36556764;53.98574869;53.60592974;53.42961548;53.25330122;53.07698696;52.9006727;52.72435844;52.54804418;52.37172992;52.19541566;52.0191014;51.84278714;51.66647288;51.49015862;51.31384437;51.13753011;50.96121585;50.78490159;50.60858733;50.43227307;50.25595881;50.07964455;49.90333029
Portugal;PRT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;37.14754098;37.01857923;36.88961749;36.76065574;36.63169399;36.50273224;36.37377049;36.24480874;36.11584699;35.98688525;35.8579235;35.82622951;35.79453552;35.76284153;35.73114754;35.71116213;35.67945775;35.64775336;35.61604898;35.53772246;35.50605961;35.63707828;35.76809695;35.8931589;36.02399853;36.15499489;36.15499489;36.15499489;36.15499489;36.15499489;36.15499489;36.15499489;36.15499489
Paraguay;PRY;Área selvática (% del área de tierra);AG.LND.FRST.ZS;64.298666;63.65577397;63.01288195;62.36998993;61.72709791;61.08420589;60.44131387;59.79842185;59.15552983;58.51263781;57.86974578;57.00857287;56.14739995;55.28622703;54.42505412;53.5638812;52.70270828;51.84153536;50.98036245;50.11918953;49.25801661;48.21534357;47.17267053;46.12999748;45.08732444;44.0446514;43.62730934;42.63848477;41.93538887;41.23231815;40.52922225;39.82614322;39.25029356
Ribera Occidental y Gaza;PSE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.508305648;1.522757475;1.537209302;1.55166113;1.566112957;1.580564784;1.595016611;1.609468439;1.623920266;1.638372093;1.65282392;1.659136213;1.665448505;1.671760797;1.67807309;1.684385382;1.684385382;1.684385382;1.684385382;1.684385382;1.684385382;1.682987552;
Estados pequeos de las Islas del Pacfico;PSS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;65.44957047;65.90227414;65.99006231;66.07785047;66.16563863;66.25342679;66.34121495;66.42900312;66.51679128;66.60457944;66.6923676;66.7794081;66.8664486;66.9534891;67.0405296;67.12757009;67.21461059;67.30165109;67.38869159;67.47573209;67.56277259;67.64959502;67.73641745;67.82323988;67.91006231;67.99688474;68.08395639;68.22400624;68.31114575;68.39812938;68.48511302;68.57209665;68.65908028
posterior al dividendo demográfico;PST;Área selvática (% del área de tierra);AG.LND.FRST.ZS;31.62869461;31.64671821;31.46048953;31.48688718;31.50686485;31.52683854;31.5468478;31.56690249;31.58698455;31.60697391;31.61381415;31.63802667;31.66433628;31.68781839;31.71214948;31.73626147;31.76080124;31.78470111;31.82386873;31.84695842;31.86945616;31.90901964;31.94863865;31.99062574;32.02989424;32.07017885;32.0986303;32.09426546;32.09872404;32.1037736;32.11036129;32.29796044;32.30367874
Polinesia Francesa;PYF;Área selvática (% del área de tierra);AG.LND.FRST.ZS;39.46174863;39.57431694;39.68688525;39.79945355;39.91202186;40.02459016;40.13715847;40.24972678;40.36229508;40.47486339;42.79746471;42.82368194;42.84989916;42.87611639;42.90233362;42.92855085;42.95476808;42.98098531;43.00720254;43.03341976;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699;43.05963699
Qatar;QAT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rumania;ROU;Área selvática (% del área de tierra);AG.LND.FRST.ZS;27.77850447;27.7630088;27.76082977;27.75865075;27.75042482;27.75066452;27.74485884;27.7414717;27.73204408;27.72865854;27.7132036;27.778068;27.82355244;27.87866928;27.9373913;28.0046091;28.06939734;28.14519988;28.20878643;28.25393376;28.31993045;28.64053526;28.99480045;29.32911359;29.65824061;29.99374131;30.11582928;30.11582928;30.11582928;30.11582928;30.11582928;30.11582928;30.11582928
Federación de Rusia;RUS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;49.36034704;49.37364779;49.39021068;49.40105187;49.40426402;49.40412793;49.39808074;49.37829247;49.40184991;49.44038194;49.47468949;49.51038522;49.54544561;49.58077733;49.6276507;49.66347433;49.70193816;49.73776369;49.77358921;49.77108397;49.76857873;49.76607349;49.76356825;49.76106301;49.77269955;49.78433608;49.78433608;49.78433608;49.78433608;49.78433608;49.78433608
Rwanda;RWA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;12.84961492;12.72800973;12.60640454;12.48479935;12.36319416;12.24158897;12.11998379;11.9983786;11.87677341;11.75516822;11.63356303;11.54438589;11.45520876;11.36603162;11.27685448;11.18767734;11.0985002;11.00932306;10.92014593;10.83096879;10.74179165;10.78232671;10.82286178;10.86339684;10.9039319;10.94446696;11.02553709;11.06607215;11.10660722;11.14714228;11.18767734;11.2282124;11.26874747
Asia meridional;SAS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;17.27974936;17.34673957;17.41372978;17.48071999;17.57316612;17.64025351;17.70734091;17.7744283;17.84151569;17.90860308;17.97437222;18.00943138;18.04449054;18.0795497;18.12099898;18.1560705;18.19114203;18.22621356;18.26128509;18.29635659;18.33142812;18.38177527;18.43212243;18.48246958;18.53281673;18.5863467;18.62834913;18.68010843;18.72717145;18.77410339;18.82105482;18.86798865;18.91492248
Arabia Saudita;SAU;Área selvática (% del área de tierra);AG.LND.FRST.ZS;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135;0.454484135
Sudán;SDN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;;;;;;;10.56352998;10.47024946;10.37696895;10.28368844;10.19710385;10.10494111;10.01277837;9.920615632;9.828452891;9.73629015;9.644127409
Senegal;SEN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;48.32057342;48.08684361;47.8531138;47.61938399;47.38565418;47.15192438;46.91819457;46.68446476;46.45073495;46.21700514;45.98327533;45.7833065;45.58333766;45.38336883;45.18339999;44.98343115;44.78346232;44.58349348;44.38352465;44.18355581;43.98358697;43.77582714;43.56806731;43.36030748;43.15254765;42.94478783;42.737028;42.52926817;42.32150834;42.11374851;41.90598868;41.69822885;41.49046902
Singapur;SGP;Área selvática (% del área de tierra);AG.LND.FRST.ZS;22.12970149;22.4561194;22.78238806;23.10880597;23.43507463;23.76149254;24.08791045;24.4141791;24.74059701;25.06686567;25.39328358;25.50164179;25.42044444;25.08224163;25.1149492;25.22046444;25.14351585;25.21194245;25.13571429;25.23957143;25.27122507;24.83892045;24.40906516;24.0155587;23.58984485;23.23187588;22.9696756;22.62640449;22.31092437;21.9972067;21.68523677;21.43454039;21.18384401
Islas Salomón;SLB;Área selvática (% del área de tierra);AG.LND.FRST.ZS;90.92211504;90.89599857;90.8698821;90.84376563;90.81764916;90.79153269;90.76541622;90.73929975;90.71318328;90.68706681;90.66095034;90.63479814;90.60864594;90.58249375;90.55634155;90.53018935;90.50403716;90.47788496;90.45173276;90.42558056;90.39942837;90.37327617;90.34712397;90.32097178;90.29481958;90.26866738;90.24258664;90.21650589;90.19042515;90.16434441;90.13826367;90.11218292;90.08610218
Sierra Leona;SLE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;43.31809365;43.0447908;42.77148795;42.49818509;42.22488224;41.95157938;41.67827653;41.40497368;41.13167082;40.85836797;40.58506511;40.31176226;40.03845941;39.76515655;39.4918537;39.21855085;38.94524799;38.67194514;38.39864228;38.12533943;37.85203658;37.57874758;37.30545858;37.03216958;36.75888058;36.48559158;36.21224716;35.93890274;35.66555833;35.39221391;35.11886949;34.84552508;34.57218066
El Salvador;SLV;Área selvática (% del área de tierra);AG.LND.FRST.ZS;34.69498069;34.47779923;34.26061776;34.04343629;33.82625483;33.60907336;33.39189189;33.17471042;32.95752896;32.74034749;32.52316602;32.30598456;32.08880309;31.87162162;31.65444015;31.43725869;31.22007722;31.00289575;30.78571429;30.56853282;30.35135135;30.13416988;29.91698842;29.69980695;29.48262548;29.26544402;29.04826255;28.83108108;28.61389961;28.39671815;28.17953668;27.96235521;27.74517375
San Marino;SMR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667;16.66666667
Somalia;SOM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;13.20256958;13.08022763;12.95788568;12.83554372;12.71320177;12.59085982;12.46851787;12.34617592;12.22383397;12.10149201;11.97915006;11.85680811;11.73446616;11.61212421;11.48978226;11.3674403;11.24509835;11.1227564;11.00041445;10.8780725;10.75573054;10.63338859;10.51104664;10.38870469;10.26636274;10.14402079;10.02167883;9.899336883;9.776994931;9.654652979;9.532311028;9.409969076;9.287627124
Serbia;SRB;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;29.86279442;30.15206952;30.44134461;30.73061971;31.01989481;31.03482735;31.04975989;31.06469243;31.07962497;31.09455751;31.10198948;31.12119826;31.12279899;31.12531443;32.37780949;32.38125818;32.38581639
África al sur del Sahara (excluido altos ingresos);SSA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.90254316;33.75247809;33.60241302;32.66843903;32.52256689;32.37669474;32.23082259;32.08495045;31.9390783;31.79320615;31.64733401;31.4928253;31.33831659;31.18380788;30.81375751;30.66025728;30.50683344;30.35333218;30.19995102;30.04647041;29.89207418;29.71686492;27.57622954;27.41241699;27.24861424;27.08469683;26.91663069;26.75202762;26.58752684;26.41876271;26.25171048;26.0835019;25.91603421
Sudán del Sur;SSD;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;;;;;;;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151;11.32562151
África al sur del Sahara;SSF;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.90344209;33.75338045;33.6033188;32.6693181;32.52344911;32.37758012;32.23171113;32.08584215;31.93997316;31.79410417;31.64823518;31.49372982;31.33922446;31.1847191;30.81467035;30.66117342;30.50775288;30.35425492;30.20087706;30.04739975;29.89300682;29.7178013;27.57710916;27.41329976;27.24950018;27.08558591;26.91752301;26.75292311;26.5884255;26.41966462;26.2526156;26.08441026;25.91694579
Pequeños Estados;SST;Área selvática (% del área de tierra);AG.LND.FRST.ZS;65.92498736;65.95299664;65.14445957;65.14404168;65.76953828;65.76911637;65.76869446;65.76827255;65.76785063;65.76742872;65.76700681;65.77953234;65.79205786;65.80367012;65.96936804;65.9810047;65.80100346;65.83987497;65.87874542;65.91851489;65.95810424;65.94856855;65.93624086;65.82710416;65.81497465;65.80230684;65.76644499;65.83200578;65.74561216;65.71088779;65.67600401;65.64104324;65.60837614
Santo Tomé y Príncipe;STP;Área selvática (% del área de tierra);AG.LND.FRST.ZS;61.0625;61.03541667;61.00833333;60.98125;60.95416667;60.92708333;60.9;60.87291667;60.84583333;60.81875;60.79166667;60.76458333;60.7375;60.71041667;60.68333333;60.65625;60.62916667;60.60208333;60.575;60.54791667;60.52083333;59.875;59.22916667;58.58333333;57.9375;57.29166667;56.64583333;56;55.35416667;54.70833333;54.0625;53.41666667;52.77083333
Suriname;SUR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;95.80623623;95.78333389;95.76043155;95.73752921;95.71462686;95.69172452;95.66882218;95.64591984;95.6230175;95.60011516;95.57721282;95.55166263;95.52611244;95.50056225;95.47501206;95.44946187;95.42391168;95.39836149;95.3728113;95.3472611;95.32171091;95.26166392;95.20161692;95.14156992;95.08152293;95.02147593;94.95076277;94.90528206;94.82902399;94.75270363;94.67644556;94.60014575;94.52387398
República Eslovaca;SVK;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;39.54592516;39.54370062;39.54147609;39.53925156;39.53702703;39.53480249;39.53257796;39.53035343;39.56465696;39.5989605;39.62502598;39.66756757;39.7018711;39.73617464;39.77047817;39.8047817;39.84736952;39.88085089;39.8993096;39.91528032;39.93125104;39.95386855;39.96817936;40.00353577;40.05615641;40.05615641;40.05615641;40.05615641;40.05615641;40.05615641
Eslovenia;SVN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;59.43396226;59.65739821;59.88083416;60.10427011;60.32770606;60.55114201;60.77457795;60.9980139;61.22144985;61.29096326;61.36047666;61.42999007;61.49950348;61.56901688;61.63853029;61.70804369;61.75854504;61.82926466;61.89752906;61.90807108;61.91892066;61.94637537;61.95630586;61.95823776;61.85929898;61.7699783;61.67438072;61.57307165;61.47225919;61.371114;61.27019229
Suecia;SWE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;68.89335854;68.91790808;68.94245761;68.96700714;68.99155668;69.01610621;69.04065575;69.06520528;69.08975482;69.11430435;69.13885389;69.1167593;69.09466472;69.07257014;69.05047556;69.02838098;69.0062864;68.98419182;68.96209724;68.94000266;68.91790808;68.87224594;68.82658381;68.78092167;68.73525954;68.69449814;68.69449814;68.69449814;68.69449814;68.69966608;68.69966608;68.69966608;68.69966608
Eswatini;SWZ;Área selvática (% del área de tierra);AG.LND.FRST.ZS;26.81046512;26.88104651;26.95162791;27.0222093;27.0927907;27.16337209;27.23395349;27.30453488;27.37511628;27.44569767;27.51627907;27.5869186;27.65755814;27.72819767;27.79883721;27.86947674;27.94011628;28.01075581;28.08139535;28.15203488;28.22267442;28.29325581;28.36383721;28.4344186;28.505;28.5755814;28.64651163;28.71686047;28.7872093;28.85755814;28.92790698;28.99825581;29.06860465
Sint Maarten (Dutch part);SXM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;;;;;;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294;10.88235294
Seychelles;SYC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957;73.26086957
República Árabe Siria;SYR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;2.024594624;2.057242355;2.089890086;2.122537817;2.155185548;2.187833279;2.22048101;2.253128741;2.285776472;2.318424203;2.351071934;2.383719665;2.416367396;2.451549649;2.484501825;2.517186904;2.549038828;2.581572642;2.614245262;2.646917883;2.679736427;2.712410826;2.745085226;2.777759625;2.810434025;2.843108425;2.843108425;2.843108425;2.843108425;2.843108425;2.843108425;2.843108425;2.819315371
Islas Turcas y Caicos;TCA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421;11.07368421
Chad;TCD;Área selvática (% del área de tierra);AG.LND.FRST.ZS;5.344663278;5.314723634;5.28478399;5.254844346;5.224904701;5.194965057;5.165025413;5.135085769;5.105146125;5.07520648;5.045266836;4.979907878;4.91454892;4.849189962;4.783831004;4.718472046;4.653113088;4.58775413;4.522395172;4.457036213;4.391677255;4.290025413;4.188373571;4.086721728;3.985069886;3.883418043;3.787325286;3.693614994;3.601493011;3.511753494;3.425190597;3.336509927;3.249241105
Asia oriental y el Pacífico (BIRF y la AIF);TEA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;28.90270838;28.89516425;28.88303873;28.87091322;28.8587877;28.84668043;28.83457316;28.82244762;28.81032208;28.79819655;28.69255001;28.81369561;28.93587196;29.04466913;29.16647707;29.282625;29.39803619;29.51948562;29.64053141;29.76170757;29.88220813;29.91883636;29.95536374;29.99293361;30.02883636;30.06539889;30.19550188;30.19776619;30.24748009;30.29716009;30.34642794;30.36733345;30.41697234
Europa y Asia central (BIRF y la AIF);TEC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;38.72126474;38.73681562;38.75423123;38.76854601;38.77836191;38.78644025;38.79148648;38.78915784;38.79264084;38.83147414;38.87068769;38.90776333;38.94433508;38.98142165;38.99962352;39.03901878;39.07958961;39.11853484;39.15767412;39.17204732;39.18670524;39.20104103;39.21729459;39.22343781;39.24216668;39.26165445;39.27415587;39.28694625;39.30512664;39.31768473;39.33038968
Togo;TGO;Área selvática (% del área de tierra);AG.LND.FRST.ZS;25.03511675;24.86376908;24.6924214;24.52107373;24.34972605;24.17837838;24.0070307;23.83568303;23.66433536;23.49298768;23.32164001;23.26722927;23.21281853;23.1584078;23.10399706;23.04958632;22.99517558;22.94076485;22.88635411;22.83194337;22.77753263;22.72311087;22.6686891;22.61426733;22.55984556;22.50542379;22.45100202;22.39658025;22.34215849;22.28773672;22.23331495;22.17889318;22.12447141
Tailandia;THA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;37.8966118;37.82555932;37.75450684;37.68345436;37.61240189;37.54134941;37.47029693;37.39924446;37.32819198;37.2571395;37.18608702;37.39650414;37.60692126;37.81733837;38.02775549;38.2381726;38.44858972;38.65900683;38.86942395;39.07984106;39.29025818;39.28556049;39.28086281;39.27616512;39.27146744;39.26676975;39.18064554;39.11018027;39.03971501;38.96924974;38.89878447;38.82831921;38.75785394
Tayikistán;TJK;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;2.917976565;2.919405544;2.920834524;2.922263504;2.923692484;2.925121463;2.926550443;2.927979423;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.929408402;2.946270363;2.963132324;2.979994284;3.022206851;3.039123856;3.039123856;3.039123856;3.039123856;3.046328986;3.053534116;3.060739246;3.067944376
Turkmenistán;TKM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045;8.782159045
América Latina y el Caribe (BIRF y la AIF);TLA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;53.49263981;53.21690279;52.94116577;52.66542875;52.38969173;52.11395471;51.83821769;51.56248067;51.36007455;51.08394327;50.807812;50.5273265;50.24684099;49.96635549;49.68586999;49.40538449;49.12489898;48.84441348;48.56392798;48.28344248;48.00295698;47.85519837;47.70743977;47.55968117;47.41244624;47.264686;47.11263726;46.93879756;46.82221163;46.6967593;46.57707537;46.45337035;46.3353422
Timor-Leste;TLS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;64.76798924;64.67383995;64.57969065;64.48554136;64.39139206;64.29724277;64.20309348;64.10894418;64.01479489;63.9206456;63.8264963;63.73234701;63.63819771;63.54404842;63.44989913;63.35574983;63.26160054;63.16745124;63.07330195;62.97915266;62.88500336;62.79085407;62.69670477;62.60255548;62.50840619;62.41425689;62.3201076;62.24613315;62.13180901;62.03765972;61.94351042;61.84936113;61.75521184
Oriente Medio y Norte de África (BIRF y la AIF);TMN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;2.211298194;2.214708772;2.21811935;2.221529929;2.224940507;2.228351096;2.231761674;2.235172252;2.23858283;2.241993408;2.245403986;2.268158654;2.290913322;2.313718882;2.33647946;2.359234681;2.381973357;2.404725636;2.427480672;2.450947915;2.47371243;2.475369126;2.477025822;2.478737631;2.480394364;2.482050809;2.484817435;2.48771528;2.489523178;2.493938049;2.497534136;2.501678769;2.505007817
Tonga;TON;Área selvática (% del área de tierra);AG.LND.FRST.ZS;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556;12.43055556
Asia meridional (BIRF y la AIF);TSA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;17.27974936;17.34673957;17.41372978;17.48071999;17.57316612;17.64025351;17.70734091;17.7744283;17.84151569;17.90860308;17.97437222;18.00943138;18.04449054;18.0795497;18.12099898;18.1560705;18.19114203;18.22621356;18.26128509;18.29635659;18.33142812;18.38177527;18.43212243;18.48246958;18.53281673;18.5863467;18.62834913;18.68010843;18.72717145;18.77410339;18.82105482;18.86798865;18.91492248
